a_LCA,a_IA,a_PCA,a_CT,a_TA,Ps,F0,SPL,ACFL,PC,CPP,PC_loc
0.678935147644107,0.678935147644107,0,0.386272542852883,0.695714594866376,892.523030528482,145.999478573291,116.395331267576,1309.32871375105,711.132815262194,25.9045314153771,1
0.700223768953191,0.700223768953191,0,0.681286967220601,0.984820550567937,716.676228231451,419.998500005357,-39.5081361635791,1.91312656363553e-05,907.619245955506,11.8788383695575,1
0.976609732134806,0.976609732134806,0,0.459010663256578,0.449014319060248,695.891991546899,151.999457144796,112.033527137659,818.464743129645,631.940806359882,11.1246626808855,1
0.891721292436789,0.891721292436789,0,0.839450314818758,0.457252702870658,768.521503846767,163.999414287806,113.354758157486,876.553364538475,666.498808887886,15.3868120948732,1
0.820702385441684,0.820702385441684,0,0.715190169090653,0.814344518775712,612.6044255883,397.998578576505,-43.4613730494902,1.45488708428766e-05,893.009944436253,14.2054963303263,1
0.751539582121777,0.751539582121777,0,0.880205622367784,0.45568922509471,991.666351873736,151.999457144796,123.036336949986,1756.06293202612,1466.23473415046,31.1102606507507,0.526315789473684
0.861365599740122,0.861365599740122,0,0.701550383648754,0.369971685801684,908.925495591441,149.999464287628,122.537873566483,1600.8958783567,1337.97421590669,26.7022749455849,0.473684210526316
0.547819019486394,0.547819019486394,0,0.144582148249977,0.0941048611089456,841.451416678574,139.999500001786,122.912066171862,2161.8737122078,1243.4547915249,29.831380118933,0.368421052631579
0.623606352177185,0.623606352177185,0,0.743373327136851,0.336649166035047,904.139443354733,147.999471430459,123.976846864878,1729.9867649609,1567.17910227898,25.7937937350394,0.473684210526316
0.915678791656541,0.915678791656541,0,0.749625256128242,0.322588382761563,922.252404706479,149.999464287628,122.94308485569,1671.43755474945,1487.58773589615,30.5701972773738,0.473684210526316
0.71431549428954,0.71431549428954,0,0.510322468940207,0.143253924947745,970.075983933478,143.999485716122,127.834397076077,2207.33235153144,1766.27056327665,28.1805049159647,0.315789473684211
0.730101994540095,0.730101994540095,0,0.263851309123979,0.795544958037691,623.772546084258,143.999485716122,101.57243163776,269.880299872656,835.075963470569,7.76095299200495,1
0.577888743840953,0.577888743840953,0,0.636726899823158,0.548982722143673,949.712793383208,145.999478573291,126.214606009196,1700.22909173759,1440.1960256954,32.41808556578,0.526315789473684
0.603255176032711,0.603255176032711,0,0.131768286848426,0.71831613643685,713.348288150739,137.999507144617,111.78780119854,855.07367665122,560.042614494638,11.6220087640475,1
0.845692726812775,0.845692726812775,0,0.193106923999154,0.604427157950102,853.508315709728,127.999542858775,118.12205746961,1527.32513174312,1398.11708760056,23.3979997503055,0.473684210526316
0.760212323227399,0.760212323227399,0,0.307391552445389,0.340723355946711,625.652167221608,149.999464287628,110.84466710914,725.751190513082,461.753516078911,9.36010248060676,1
0.834740572821529,0.834740572821529,0,0.692908316307436,0.394864224227336,805.275246439005,159.999428573469,114.812947327552,1038.36871306595,617.287785356311,12.1238825533087,1
0.743097768563385,0.743097768563385,0,0.0255011245501721,0.316853817741761,742.383687249833,127.999542858775,117.464587493411,1413.96372731568,1227.70074910631,30.9672146320222,0.473684210526316
0.96647037912573,0.96647037912573,0,0.273180522356946,0.284710785620959,742.600397365354,143.999485716122,115.54158330592,1156.11730078254,495.862785502129,23.2180797358689,1
0.60375782197745,0.60375782197745,0,0.849823769813891,0.867304341257625,822.406138443478,167.999400002143,112.092114436688,749.388768423579,723.166973119369,9.52956898037269,1
0.920459007337957,0.920459007337957,0,0.544545024133252,0.483864620988084,854.809915103926,151.999457144796,115.896121292992,1199.81761029929,665.747784948534,24.0115780924468,1
0.896016746922256,0.896016746922256,0,0.803662932545526,0.43061052261411,875.186261710801,161.999421430638,116.124630985787,1181.84985352189,645.651281249268,21.4297819435946,1
0.650771992157905,0.650771992157905,0,0.00113913494142381,0.00851256452276539,973.884799069347,139.999500001786,125.944655972659,2668.15770939802,1565.80980498228,35.9566960200978,0.368421052631579
0.557625957041635,0.557625957041635,0,0.254508786105744,0.870896332487886,765.523047041386,143.999485716122,112.511436247681,862.956620667818,610.031114887425,13.2564076943843,1
