a_LCA,a_IA,a_PCA,a_CT,a_TA,Ps,F0,SPL
0.751539582121777,0.751539582121777,0,0.880205622367784,0.45568922509471,991.666351873736,151.999457144796,123.036336949986
0.861365599740122,0.861365599740122,0,0.701550383648754,0.369971685801684,908.925495591441,149.999464287628,122.537873566483
0.547819019486394,0.547819019486394,0,0.144582148249977,0.0941048611089456,841.451416678574,139.999500001786,122.912066171862
0.623606352177185,0.623606352177185,0,0.743373327136851,0.336649166035047,904.139443354733,147.999471430459,123.977320088576
0.915678791656541,0.915678791656541,0,0.749625256128242,0.322588382761563,922.252404706479,149.999464287628,122.94308485569
0.71431549428954,0.71431549428954,0,0.510322468940207,0.143253924947745,970.075983933478,143.999485716122,127.834397076077
0.730101994540095,0.730101994540095,0,0.263851309123979,0.795544958037691,623.772546084258,143.999485716122,101.57243163776
0.577888743840953,0.577888743840953,0,0.636726899823158,0.548982722143673,949.712793383208,145.999478573291,126.214606009197
0.603255176032711,0.603255176032711,0,0.131768286848426,0.71831613643685,713.348288150739,137.999507144617,111.78780119854
0.845692726812775,0.845692726812775,0,0.193106923999154,0.604427157950102,853.508315709728,127.999542858775,118.122057469691
0.760212323227399,0.760212323227399,0,0.307391552445389,0.340723355946711,625.652167221608,149.999464287628,110.84466710914
0.834740572821529,0.834740572821529,0,0.692908316307436,0.394864224227336,805.275246439005,159.999428573469,114.812947327552
0.743097768563385,0.743097768563385,0,0.0255011245501721,0.316853817741761,742.383687249833,127.999542858775,117.464587493411
0.96647037912573,0.96647037912573,0,0.273180522356946,0.284710785620959,742.600397365354,143.999485716122,115.54158330592
0.60375782197745,0.60375782197745,0,0.849823769813891,0.867304341257625,822.406138443478,167.999400002143,112.092114436688
0.920459007337957,0.920459007337957,0,0.544545024133252,0.483864620988084,854.809915103926,151.999457144796,115.896121292992
0.896016746922256,0.896016746922256,0,0.803662932545526,0.43061052261411,875.186261710801,161.999421430638,116.124630985787
0.650771992157905,0.650771992157905,0,0.00113913494142381,0.00851256452276539,973.884799069347,139.999500001786,125.944655972659
0.557625957041635,0.557625957041635,0,0.254508786105744,0.870896332487886,765.523047041386,143.999485716122,112.51143624768
0.88197738293932,0.88197738293932,0,0.274658173153894,0.157673872254453,713.690706725595,141.999492858954,122.499123427236
0.625120546909065,0.625120546909065,0,0.102518429198643,0.305797450776424,756.030953077699,131.999528573112,118.281619955617
0.853348915094502,0.853348915094502,0,0.266005486050075,0.972981848170637,786.396649934377,139.999500001786,112.485583410928
0.694736753755866,0.694736753755866,0,0.366217570162343,0.121772761714528,759.117897104856,143.999485716122,124.873894615954
0.919382927406023,0.919382927406023,0,0.948229156611425,0.581441893377479,881.43541076101,163.999414287806,115.47619126427
0.622418739357608,0.622418739357608,0,0.945226594903734,0.272702125881907,795.078542952983,153.999450001964,119.406897737424
0.756166901217451,0.756166901217451,0,0.297377021061019,0.473574680094866,603.862868873415,147.999471430459,108.309462029724
0.722731808645921,0.722731808645921,0,0.134685037838775,0.97626386938094,769.50329358991,133.999521430281,111.594115713792
0.697493893286726,0.697493893286726,0,0.57061259701455,0.0854309899748176,704.275722384206,147.999471430459,120.326813051404
0.506110687009854,0.506110687009854,0,0.684502412848097,0.699747981545134,725.225139683342,161.999421430638,110.741847322259
0.823833145379338,0.823833145379338,0,0.574374027287944,0.896840486964829,609.250320217235,407.998542862347,-39.7447573235571
0.718168837048752,0.718168837048752,0,0.966973109316049,0.749050514557961,807.486716269929,167.999400002143,112.126631492964
0.716099472603798,0.716099472603798,0,0.921804234294881,0.317275875750546,731.965484742509,169.999392859311,113.344588269476
0.705581327751862,0.705581327751862,0,0.00706077167576391,0.220935415259373,674.594971602706,129.999535715944,116.466672080037
0.598144362612476,0.598144362612476,0,0.279658080876593,0.725115446072452,724.382890422514,145.999478573291,111.759219880136
0.604031261351031,0.604031261351031,0,0.194359157570743,0.622892967594651,744.057137552162,141.999492858954,114.138353617116
0.859505523738337,0.859505523738337,0,0.405253935465146,0.930752147919561,992.503037706405,135.999514287449,120.369831119611
0.565478355533244,0.565478355533244,0,0.440752315548481,0.724639065493509,771.721556629081,153.999450001964,112.610329182807
0.565289248937257,0.565289248937257,0,0.738512295426662,0.855858108814446,942.813831110878,161.999421430638,115.8119550282
0.798590003297277,0.798590003297277,0,0.828080755027408,0.347177633220951,876.229979054755,165.999407144974,116.529836879312
0.5481325168219,0.5481325168219,0,0.335072243895602,0.763541866455081,709.752402713607,149.999464287628,110.509484639588
0.816022461592588,0.816022461592588,0,0.99271348036885,0.570392376051803,609.17281854146,369.998678576148,-51.1978703511648
0.853671488311299,0.853671488311299,0,0.186532899227733,0.115544213917046,615.435018062259,145.999478573291,113.868850704897
0.795184501076004,0.795184501076004,0,0.958300809113869,0.118970276574807,705.147266693455,171.99938571648,114.256789115439
0.743973092148539,0.743973092148539,0,0.24511201970369,0.210091222663635,796.531159571719,137.999507144617,123.310489508016
0.524994758104711,0.524994758104711,0,0.747464254082775,0.520095855459453,762.6722794466,159.999428573469,114.174962934453
0.791613731311588,0.791613731311588,0,0.86483330941591,0.0311065136341708,916.998439359506,159.999428573469,121.23205399648
0.63195193516801,0.63195193516801,0,0.560020885519086,0.787939669805089,661.757980723644,159.999428573469,3.88926363191001
0.906169307110726,0.906169307110726,0,0.682407360623801,0.482797059903603,614.894248014672,159.999428573469,103.104509586512
0.938446412938315,0.938446412938315,0,0.512282335599883,0.23760555747559,613.161692286698,157.999435716301,110.732211393295
0.975396701265954,0.975396701265954,0,0.106139919517256,0.230909145976884,752.60181193999,131.999528573112,118.59161934714
0.928387702588891,0.928387702588891,0,0.160754897897482,0.523636368908255,894.517120882958,125.999550001607,119.640971000229
0.925474848363221,0.925474848363221,0,0.317178446145948,0.549744318506917,664.20092812674,145.999478573291,110.737015364749
0.663613675251381,0.663613675251381,0,0.614105683233517,0.927606539526868,850.724240715666,157.999435716301,113.280444572935
0.999411677217659,0.999411677217659,0,0.0941076048730937,0.0383094284928653,609.255289938887,141.999492858954,114.688431185656
0.615776287666751,0.615776287666751,0,0.214243814046302,0.353169805496322,806.301360156118,133.999521430281,119.9578904043
0.963617640520448,0.963617640520448,0,0.179034171781407,0.882020910492735,867.233580984263,127.999542858775,116.050775510835
0.957263979348956,0.957263979348956,0,0.571385946886986,0.963330400898832,750.322722294248,153.999450001964,109.151241342695
0.75984703736989,0.75984703736989,0,0.191736370921527,0.733197471982602,769.241682141193,137.999507144617,113.317582639135
0.752913585945254,0.752913585945254,0,0.480729977725604,0.762516884292579,822.309850441385,151.999457144796,113.672134932845
0.693143511433197,0.693143511433197,0,0.762690925765474,0.196618927156274,697.735008766185,163.999414287806,114.542487851094
